lessonId	position	dayId	exerciseId	type	assessmentMode	instruction	audio	display	displayFormat	options	optionsFormat	correct	targetNumber	validationResult	origin	sourceExerciseId	topic	prerequisite	introducesNewContent	assessesContent
wb1_l7	85	wb1_l7_d7	wb1_l7_final_v2_listen_write_5	writing	listening-writing	Listen and write exactly what you hear.	January first		unknown		none	January first		not-applicable:writing	normalized from wb1_l7_d6_e4	wb1_l7_d6_e4	other		false	true
wb1_l7	86	wb1_l7_d7	wb1_l7_final_v2_listen_write_6	writing	listening-writing	Listen and write exactly what you hear.	April		unknown		none	April		not-applicable:writing	normalized from wb1_l7_d5_e2	wb1_l7_d5_e2	other		false	true
wb1_l7	87	wb1_l7_d7	wb1_l7_final_v2_listen_write_7	writing	listening-writing	Listen and write exactly what you hear.	What day is it?		unknown		none	What day is it?		not-applicable:writing	normalized from wb1_l7_d6_e2	wb1_l7_d6_e2	other		false	true
wb1_l7	88	wb1_l7_d7	wb1_l7_final_v2_listen_write_8	writing	listening-writing	Listen and write exactly what you hear.	In March		unknown		none	In March		not-applicable:writing	normalized from wb1_l7_d6_e5	wb1_l7_d6_e5	other		false	true
wb1_l7	89	wb1_l7_d7	wb1_l7_final_v2_shadow_1	speaking	shadowing	Listen and repeat exactly what you hear.	Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday.		unknown		none	Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday.		not-applicable:speaking	normalized from wb1_l7_d1_e7	wb1_l7_d1_e7	other		false	true
wb1_l7	90	wb1_l7_d7	wb1_l7_final_v2_shadow_2	speaking	shadowing	Listen and repeat exactly what you hear.	Today is Friday.		unknown		none	Today is Friday.		not-applicable:speaking	normalized from wb1_l7_d2_e5	wb1_l7_d2_e5	other		false	true
wb1_l7	91	wb1_l7_d7	wb1_l7_final_v2_shadow_3	speaking	shadowing	Listen and repeat exactly what you hear.	It is October.		unknown		none	It is October.		not-applicable:speaking	normalized from wb1_l7_d3_e4	wb1_l7_d3_e4	other		false	true
wb1_l7	92	wb1_l7_d7	wb1_l7_final_v2_shadow_4	speaking	shadowing	Listen and repeat exactly what you hear.	It is February second.		unknown		none	It is February second.		not-applicable:speaking	normalized from wb1_l7_d4_e6	wb1_l7_d4_e6	other		false	true
wb1_l7	93	wb1_l7_d7	wb1_l7_final_v2_shadow_5	speaking	shadowing	Listen and repeat exactly what you hear.	What day is it?		unknown		none	What day is it?		not-applicable:speaking	normalized from wb1_l7_d6_e2	wb1_l7_d6_e2	other		false	true
wb1_l7	94	wb1_l7_d7	wb1_l7_final_v2_shadow_6	speaking	shadowing	Listen and repeat exactly what you hear.	In March		unknown		none	In March		not-applicable:speaking	normalized from wb1_l7_d6_e5	wb1_l7_d6_e5	other		false	true
wb1_l7	95	wb1_l7_d7	wb1_l7_final_v2_speak_1	speaking	speaking	Listen and answer aloud in English.	What day is it today?		unknown		none	It is Wednesday.		not-applicable:speaking	normalized from wb1_l7_d2_e3	wb1_l7_d2_e3	other		false	true
wb1_l7	96	wb1_l7_d7	wb1_l7_final_v2_speak_2	speaking	speaking	Listen and answer aloud in English.	It is the first month of the year. What month is it?		unknown		none	It is January.		not-applicable:speaking	normalized from wb1_l7_d3_e6	wb1_l7_d3_e6	other		false	true
wb1_l7	97	wb1_l7_d7	wb1_l7_final_v2_speak_3	speaking	speaking	Listen and answer aloud in English.	It comes after April. What month is it?		unknown		none	It is May.		not-applicable:speaking	normalized from wb1_l7_d5_e4	wb1_l7_d5_e4	other		false	true
wb1_l7	98	wb1_l7_d7	wb1_l7_final_v2_speak_4	speaking	speaking	Listen and answer aloud in English.	What day is it?		unknown		none	Monday		not-applicable:speaking	normalized from wb1_l7_d6_e2	wb1_l7_d6_e2	other		false	true
wb1_l7	99	wb1_l7_d7	wb1_l7_final_v2_speak_5	speaking	speaking	Listen and answer aloud in English.	What is the date?		unknown		none	January first		not-applicable:speaking	normalized from wb1_l7_d6_e4	wb1_l7_d6_e4	other		false	true
wb1_l7	100	wb1_l7_d7	wb1_l7_final_v2_speak_6	speaking	speaking	Listen and answer aloud in English.	When is Anna’s birthday?		unknown		none	In March		not-applicable:speaking	normalized from wb1_l7_d6_e5	wb1_l7_d6_e5	alphabet		false	true
wb1_l8	1	wb1_l8_d1	wb1_l8_d1_e1	identification		Choose the correct contraction.	I am ready.		unknown	I'm ready. | I's ready. | I ready. | I are ready.	unknown	I'm ready.		not-applicable:identification	wb1_l8_d1_e1		alphabet		true	false
wb1_l8	2	wb1_l8_d1	wb1_l8_d1_e2	identification		Choose the correct contraction.	You are with your friends.		unknown	You's with your friends. | You're with your friends. | You with your friends. | You is with your friends.	unknown	You're with your friends.		not-applicable:identification	wb1_l8_d1_e2		other		true	false
wb1_l8	3	wb1_l8_d1	wb1_l8_d1_e3	identification		Choose the correct contraction.	He is the guide.		unknown	He are the guide. | He'm the guide. | He's the guide. | He the guide.	unknown	He's the guide.		not-applicable:identification	wb1_l8_d1_e3		alphabet		true	false
wb1_l8	4	wb1_l8_d1	wb1_l8_d1_e4	identification		Choose the correct contraction.	She is our teacher.		unknown	She our teacher. | She are our teacher. | She'm our teacher. | She's our teacher.	unknown	She's our teacher.		not-applicable:identification	wb1_l8_d1_e4		alphabet		true	false
wb1_l8	5	wb1_l8_d1	wb1_l8_d1_e5	identification		Choose the correct contraction.	It is a zebra.		unknown	It's a zebra. | Its a zebra. | It a zebra. | It're a zebra.	unknown	It's a zebra.		not-applicable:identification	wb1_l8_d1_e5		alphabet		true	false
wb1_l8	6	wb1_l8_d1	wb1_l8_d1_e6	identification		Choose the correct contraction.	We are at the zoo.		unknown	We's at the zoo. | We're at the zoo. | We at the zoo. | We is at the zoo.	unknown	We're at the zoo.		not-applicable:identification	wb1_l8_d1_e6		other		true	false
wb1_l8	7	wb1_l8_d1	wb1_l8_d1_e7	identification		Choose the correct contraction.	They are happy today.		unknown	They is happy today. | They's happy today. | They're happy today. | They happy today.	unknown	They're happy today.		not-applicable:identification	wb1_l8_d1_e7		other		true	false
wb1_l8	8	wb1_l8_d1	wb1_l8_d1_e8	multiple-choice		Choose the matching full form.	I'm eleven.		unknown	I is eleven. | I are eleven. | I eleven. | I am eleven.	unknown	I am eleven.		not-applicable:multiple-choice	wb1_l8_d1_e8		alphabet		false	true
wb1_l8	9	wb1_l8_d1	wb1_l8_d1_e9	multiple-choice		Choose the matching full form.	You're my friend.		unknown	You are my friend. | You is my friend. | You am my friend. | You my friend.	unknown	You are my friend.		not-applicable:multiple-choice	wb1_l8_d1_e9		other		false	true
wb1_l8	10	wb1_l8_d1	wb1_l8_d1_e10	multiple-choice		Choose the matching full form.	He's strong.		unknown	He are strong. | He is strong. | She is strong. | He strong.	unknown	He is strong.		not-applicable:multiple-choice	wb1_l8_d1_e10		alphabet		false	true
wb1_l8	11	wb1_l8_d1	wb1_l8_d1_e11	multiple-choice		Choose the matching full form.	She's beside a tall tree.		unknown	She are beside a tall tree. | He is beside a tall tree. | She is beside a tall tree. | She beside a tall tree.	unknown	She is beside a tall tree.		not-applicable:multiple-choice	wb1_l8_d1_e11		alphabet		false	true
wb1_l8	12	wb1_l8_d1	wb1_l8_d1_e12	writing		Write the contracted form.	We are ready to see an animal.	Contract the sentence: We are ready to see an animal.	unknown		none	We're ready to see an animal.		not-applicable:writing	wb1_l8_d1_e12		other		false	true
wb1_l8	13	wb1_l8_d1	wb1_l8_d1_e13	writing		Write the contracted form.	They are at the zoo today.	Contract the sentence: They are at the zoo today.	unknown		none	They're at the zoo today.		not-applicable:writing	wb1_l8_d1_e13		other		false	true
wb1_l8	14	wb1_l8_d1	wb1_l8_d1_e14	speaking	shadowing	Listen and repeat the contractions.	It's Tuesday, and we're ready.	It's Tuesday, and we're ready.	unknown		none	It's Tuesday, and we're ready.		not-applicable:speaking	wb1_l8_d1_e14		alphabet		false	true
wb1_l8	15	wb1_l8_d1	wb1_l8_d1_e15	speaking	shadowing	Listen and repeat the natural spoken pattern.	I'm Anna. He's Ben, and they're my friends.	I'm Anna. He's Ben, and they're my friends.	unknown		none	I'm Anna. He's Ben, and they're my friends.		not-applicable:speaking	wb1_l8_d1_e15		alphabet		false	true
wb1_l8	16	wb1_l8_d2	wb1_l8_d2_e1	multiple-choice		Choose the standard negative form.	I am not tired.		unknown	I'm not tired. | I amn't tired. | I isn't tired. | I aren't tired.	unknown	I'm not tired.		not-applicable:multiple-choice	wb1_l8_d2_e1		alphabet		true	false
wb1_l8	17	wb1_l8_d2	wb1_l8_d2_e2	multiple-choice		Choose the correct negative contraction.	You are not late.		unknown	You isn't late. | You aren't late. | You am not late. | You not late.	unknown	You aren't late.		not-applicable:multiple-choice	wb1_l8_d2_e2		alphabet		true	false
wb1_l8	18	wb1_l8_d2	wb1_l8_d2_e3	multiple-choice		Choose the correct negative contraction.	Lucas is not afraid.		unknown	Lucas aren't afraid. | Lucas not afraid. | Lucas isn't afraid. | Lucas amn't afraid.	unknown	Lucas isn't afraid.		not-applicable:multiple-choice	wb1_l8_d2_e3		alphabet		true	false
wb1_l8	19	wb1_l8_d2	wb1_l8_d2_e4	multiple-choice		Choose the correct negative contraction.	Emily is not at the entrance.		unknown	Emily aren't at the entrance. | Emily not at the entrance. | Emily am not at the entrance. | Emily isn't at the entrance.	unknown	Emily isn't at the entrance.		not-applicable:multiple-choice	wb1_l8_d2_e4		alphabet		true	false
wb1_l8	20	wb1_l8_d2	wb1_l8_d2_e5	multiple-choice		Choose the correct negative contraction.	The lion is not small.		unknown	The lion isn't small. | The lion aren't small. | The lion not small. | The lion am not small.	unknown	The lion isn't small.		not-applicable:multiple-choice	wb1_l8_d2_e5		alphabet		true	false
wb1_l8	21	wb1_l8_d2	wb1_l8_d2_e6	multiple-choice		Choose the correct negative contraction.	We are not at school.		unknown	We isn't at school. | We aren't at school. | We not at school. | We am not at school.	unknown	We aren't at school.		not-applicable:multiple-choice	wb1_l8_d2_e6		alphabet		true	false
wb1_l8	22	wb1_l8_d2	wb1_l8_d2_e7	multiple-choice		Choose the correct negative contraction.	They are not tired.		unknown	They isn't tired. | They not tired. | They aren't tired. | They am not tired.	unknown	They aren't tired.		not-applicable:multiple-choice	wb1_l8_d2_e7		alphabet		true	false
wb1_l8	23	wb1_l8_d2	wb1_l8_d2_e8	multiple-choice		Choose the other standard negative contraction.	She isn't late.		unknown	She aren't late. | She's no late. | She not late. | She's not late.	unknown	She's not late.		not-applicable:multiple-choice	wb1_l8_d2_e8		alphabet		false	true
wb1_l8	24	wb1_l8_d2	wb1_l8_d2_e9	multiple-choice		Choose the other standard negative contraction.	We aren't tired.		unknown	We're not tired. | We isn't tired. | We're no tired. | We not tired.	unknown	We're not tired.		not-applicable:multiple-choice	wb1_l8_d2_e9		alphabet		false	true
wb1_l8	25	wb1_l8_d2	wb1_l8_d2_e10	multiple-choice		Choose the other standard negative contraction.	They aren't at the entrance.		unknown	They isn't at the entrance. | They're not at the entrance. | They're no at the entrance. | They not at the entrance.	unknown	They're not at the entrance.		not-applicable:multiple-choice	wb1_l8_d2_e10		alphabet		false	true
wb1_l8	26	wb1_l8_d2	wb1_l8_d2_e11	writing		Write a standard negative form.	Lucas is not afraid.	Write a correct standard negative form for: Lucas is not afraid.	unknown		none	Lucas isn't afraid.		not-applicable:writing	wb1_l8_d2_e11		alphabet		false	true
wb1_l8	27	wb1_l8_d2	wb1_l8_d2_e12	writing		Write a standard negative form.	They are not late.	Write a correct standard negative form for: They are not late.	unknown		none	They aren't late.		not-applicable:writing	wb1_l8_d2_e12		alphabet		false	true
wb1_l8	28	wb1_l8_d2	wb1_l8_d2_e13	writing		Write a contracted negative form.	Emily is not at the entrance.	Contract the negative: Emily is not at the entrance.	unknown		none	Emily isn't at the entrance.		not-applicable:writing	wb1_l8_d2_e13		alphabet		false	true
wb1_l8	29	wb1_l8_d2	wb1_l8_d2_e14	speaking	shadowing	Listen and repeat the standard negatives.	I'm not tired, and Lucas isn't afraid.	I'm not tired, and Lucas isn't afraid.	unknown		none	I'm not tired, and Lucas isn't afraid.		not-applicable:speaking	wb1_l8_d2_e14		alphabet		false	true
wb1_l8	30	wb1_l8_d2	wb1_l8_d2_e15	speaking	shadowing	Listen and repeat the standard negatives.	We aren't late, and they aren't tired.	We aren't late, and they aren't tired.	unknown		none	We aren't late, and they aren't tired.		not-applicable:speaking	wb1_l8_d2_e15		alphabet		false	true
wb1_l8	31	wb1_l8_d3	wb1_l8_d3_e1	multiple-choice		Choose the correct short answer.	Are you ready?		unknown	Yes, I am. | Yes, I is. | Yes, I'm. | Yes, you are.	unknown	Yes, I am.		not-applicable:multiple-choice	wb1_l8_d3_e1		alphabet		false	true
wb1_l8	32	wb1_l8_d3	wb1_l8_d3_e2	multiple-choice		Choose the correct short answer.	Are you tired?		unknown	No, I am. | No, I'm not. | No, I isn't. | No, you are not.	unknown	No, I'm not.		not-applicable:multiple-choice	wb1_l8_d3_e2		alphabet		false	true
wb1_l8	33	wb1_l8_d3	wb1_l8_d3_e3	multiple-choice		Choose the correct short answer.	Is Lucas afraid?		unknown	No, he are not. | No, he's. | No, he isn't. | No, I am not.	unknown	No, he isn't.		not-applicable:multiple-choice	wb1_l8_d3_e3		alphabet		false	true
wb1_l8	34	wb1_l8_d3	wb1_l8_d3_e4	multiple-choice		Choose the correct short answer.	Is Emily near a giraffe?		unknown	Yes, she are. | Yes, he is. | Yes, she's. | Yes, she is.	unknown	Yes, she is.		not-applicable:multiple-choice	wb1_l8_d3_e4		alphabet		false	true
wb1_l8	35	wb1_l8_d3	wb1_l8_d3_e5	multiple-choice		Choose the correct short answer.	Is it a beautiful zebra?		unknown	Yes, it is. | Yes, it are. | Yes, it's. | Yes, zebra.	unknown	Yes, it is.		not-applicable:multiple-choice	wb1_l8_d3_e5		alphabet		false	true
wb1_l8	36	wb1_l8_d3	wb1_l8_d3_e6	multiple-choice		Choose the correct short answer.	Are we late?		unknown	No, we is not. | No, we aren't. | No, we're. | No, they are not.	unknown	No, we aren't.		not-applicable:multiple-choice	wb1_l8_d3_e6		alphabet		false	true
wb1_l8	37	wb1_l8_d3	wb1_l8_d3_e7	multiple-choice		Choose the correct short answer.	Are they at the zoo?		unknown	Yes, they is. | Yes, they're. | Yes, they are. | Yes, we are.	unknown	Yes, they are.		not-applicable:multiple-choice	wb1_l8_d3_e7		other		false	true
wb1_l8	38	wb1_l8_d3	wb1_l8_d3_e8	writing		Write a complete short answer.		Answer the question: Are Anna and Ben ready?	unknown		none	Yes, they are.		not-applicable:writing	wb1_l8_d3_e8		alphabet		false	true
wb1_l8	39	wb1_l8_d3	wb1_l8_d3_e9	writing		Write a standard negative answer.	Is Lucas afraid? No, he is not.	Answer with a standard negative form: Is Lucas afraid?	unknown		none	No, he isn't.		not-applicable:writing	wb1_l8_d3_e9		alphabet		false	true
wb1_l8	40	wb1_l8_d3	wb1_l8_d3_e10	writing		Write a complete short answer.		Answer the question: Is Emily near the giraffes?	unknown		none	Yes, she is.		not-applicable:writing	wb1_l8_d3_e10		alphabet		false	true
wb1_l8	41	wb1_l8_d3	wb1_l8_d3_e11	writing		Write a contracted negative answer.	Are the students late? No, they are not.	Answer with a contraction: Are the students late?	unknown		none	No, they aren't.		not-applicable:writing	wb1_l8_d3_e11		alphabet		false	true
wb1_l8	42	wb1_l8_d3	wb1_l8_d3_e12	speaking	shadowing	Listen, then ask and answer aloud.	Are you ready? Yes, I am.	Are you ready? Yes, I am.	unknown		none	Are you ready? Yes, I am.		not-applicable:speaking	wb1_l8_d3_e12		alphabet		false	true
wb1_l8	43	wb1_l8_d3	wb1_l8_d3_e13	speaking	shadowing	Listen, then ask and answer aloud.	Is Lucas afraid? No, he isn't.	Is Lucas afraid? No, he isn't.	unknown		none	Is Lucas afraid? No, he isn't.		not-applicable:speaking	wb1_l8_d3_e13		alphabet		false	true
wb1_l8	44	wb1_l8_d3	wb1_l8_d3_e14	speaking	shadowing	Listen, then ask and answer aloud.	Is Emily near the giraffes? Yes, she is.	Is Emily near the giraffes? Yes, she is.	unknown		none	Is Emily near the giraffes? Yes, she is.		not-applicable:speaking	wb1_l8_d3_e14		other		false	true
wb1_l8	45	wb1_l8_d3	wb1_l8_d3_e15	speaking	shadowing	Listen, then ask and answer aloud.	Are they late? No, they aren't.	Are they late? No, they aren't.	unknown		none	Are they late? No, they aren't.		not-applicable:speaking	wb1_l8_d3_e15		alphabet		false	true
wb1_l8	46	wb1_l8_d4	wb1_l8_d4_e1	multiple-choice		Choose the standard question tag after I'm.	I'm right, ___?		unknown	aren't I? | amn't I? | do I? | isn't I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e1		alphabet		false	true
wb1_l8	47	wb1_l8_d4	wb1_l8_d4_e2	multiple-choice		Choose the standard question tag after I'm.	I'm late, ___?		unknown	amn't I? | aren't I? | isn't I? | are I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e2		alphabet		false	true
wb1_l8	48	wb1_l8_d4	wb1_l8_d4_e3	multiple-choice		Choose the standard question tag after I'm.	I'm your friend, ___?		unknown	amn't I? | are I? | aren't I? | isn't I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e3		alphabet		false	true
wb1_l8	49	wb1_l8_d4	wb1_l8_d4_e4	multiple-choice		Choose the standard question tag after I'm.	I'm in the correct classroom, ___?		unknown	amn't I? | isn't I? | are I? | aren't I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e4		alphabet		false	true
wb1_l8	50	wb1_l8_d4	wb1_l8_d4_e5	writing		Write the fixed standard question tag.	I'm with the group, aren't I?	Complete the standard question tag: I'm with the group, ______	unknown		none	aren't I?		not-applicable:writing	wb1_l8_d4_e5		alphabet		false	true
wb1_l8	51	wb1_l8_d4	wb1_l8_d4_e6	writing		Write the fixed standard question tag.	I'm near the entrance, aren't I?	Complete the standard question tag: I'm near the entrance, ______	unknown		none	aren't I?		not-applicable:writing	wb1_l8_d4_e6		alphabet		false	true
wb1_l8	52	wb1_l8_d4	wb1_l8_d4_e7	multiple-choice		Choose the standard English sentence.	Which sentence uses the standard question tag after I'm?		unknown	I'm ready, amn't I? | I'm ready, do I? | I'm ready, aren't I? | I'm ready, isn't I?	unknown	I'm ready, aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e7		alphabet		false	true
wb1_l8	53	wb1_l8_d4	wb1_l8_d4_e8	multiple-choice		Complete the sentence with the words you learned: aren't I?	I'm happy, ___?		unknown	amn't I? | isn't I? | do I? | aren't I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d4_e8		alphabet		false	true
wb1_l8	54	wb1_l8_d4	wb1_l8_d4_e9	speaking	shadowing	Listen and repeat the standard question tag.	I'm right, aren't I?	I'm right, aren't I?	unknown		none	I'm right, aren't I?		not-applicable:speaking	wb1_l8_d4_e9		alphabet		false	true
wb1_l8	55	wb1_l8_d4	wb1_l8_d4_e10	speaking	shadowing	Listen and repeat the standard question tag.	I'm in the correct classroom, aren't I?	I'm in the correct classroom, aren't I?	unknown		none	I'm in the correct classroom, aren't I?		not-applicable:speaking	wb1_l8_d4_e10		alphabet		false	true
wb1_l8	56	wb1_l8_d5	wb1_l8_d5_e1	speaking	shadowing	Read the context, then listen and repeat the short model.	Today is Tuesday. The students are ready to explore the zoo.	Reading — At the Zoo Today is Tuesday. Ben, Anna, Lucas, and Emily are at the zoo. They are not late. They're ready to explore. The guide says, 'Good morning, everyone. Are you ready?' Ben says, 'Yes, I am. I'm ready.' Anna says, 'I'm ready too. I'm not tired today.' Lucas is happy. He isn't afraid. He is with his friends. Emily is near the giraffes. She isn't at the entrance. She is beside a tall tree. The guide points to a lion and says, 'He's strong.' Then she points to a zebra and says, 'It's beautiful too.' After that, the guide looks at the group and says, 'You're all ready. We're ready to see more animals.' The students smile. They're happy because they can enjoy nature and understand contractions in English.	unknown		none	Today is Tuesday. The students are ready to explore the zoo.		not-applicable:speaking	wb1_l8_d5_e1		greetings		false	true
wb1_l8	57	wb1_l8_d5	wb1_l8_d5_e2	speaking	shadowing	Listen and repeat exactly what you hear.	Lucas is near the lion. He isn't afraid.	Lucas is near the lion. He isn't afraid.	unknown		none	Lucas is near the lion. He isn't afraid.		not-applicable:speaking	wb1_l8_d5_e2		alphabet		false	true
wb1_l8	58	wb1_l8_d5	wb1_l8_d5_e3	multiple-choice		Listen to the dialogue in Reading — At the Zoo and answer.	Is the group ready in Reading — At the Zoo?		unknown	Yes, it is. | No, it is not. | Yes, he is. | No, she is not.	unknown	Yes, it is.		not-applicable:multiple-choice	wb1_l8_d5_e3		other		false	true
wb1_l8	59	wb1_l8_d5	wb1_l8_d5_e4	multiple-choice		Listen to the dialogue in Reading — At the Zoo and answer.	Is Anna tired in Reading — At the Zoo?		unknown	Yes, she is. | No, she isn't. | No, he is not. | Yes, they are.	unknown	No, she isn't.		not-applicable:multiple-choice	wb1_l8_d5_e4		alphabet		false	true
wb1_l8	60	wb1_l8_d5	wb1_l8_d5_e5	multiple-choice		Listen and answer from Dialogue 17.	Is Lucas afraid in Dialogue 17?		unknown	Yes, he is. | No, she is not. | No, he isn't. | Yes, they are.	unknown	No, he isn't.		not-applicable:multiple-choice	wb1_l8_d5_e5		alphabet		false	true
wb1_l8	61	wb1_l8_d5	wb1_l8_d5_e6	multiple-choice		Listen and choose the natural spoken form.	I am ready.		unknown	I's ready. | I ready. | I are ready. | I'm ready.	unknown	I'm ready.		not-applicable:multiple-choice	wb1_l8_d5_e6		alphabet		false	true
wb1_l8	62	wb1_l8_d5	wb1_l8_d5_e7	multiple-choice		Listen and choose the natural spoken form.	Lucas is not afraid.		unknown	Lucas isn't afraid. | Lucas aren't afraid. | Lucas not afraid. | Lucas am not afraid.	unknown	Lucas isn't afraid.		not-applicable:multiple-choice	wb1_l8_d5_e7		alphabet		false	true
wb1_l8	63	wb1_l8_d5	wb1_l8_d5_e8	multiple-choice		Listen and choose the standard spoken form.	They are not late.		unknown	They isn't late. | They aren't late. | They not late. | They am not late.	unknown	They aren't late.		not-applicable:multiple-choice	wb1_l8_d5_e8		alphabet		false	true
wb1_l8	64	wb1_l8_d5	wb1_l8_d5_e9	multiple-choice		Listen and choose the standard tag.	I'm your friend, ___?		unknown	amn't I? | do I? | aren't I? | isn't I?	unknown	aren't I?		not-applicable:multiple-choice	wb1_l8_d5_e9		alphabet		false	true
wb1_l8	65	wb1_l8_d5	wb1_l8_d5_e10	multiple-choice		Listen and choose the correct short answer.	Are you ready?		unknown	Yes, I'm. | Yes, I is. | Yes, you are. | Yes, I am.	unknown	Yes, I am.		not-applicable:multiple-choice	wb1_l8_d5_e10		alphabet		false	true
wb1_l8	66	wb1_l8_d5	wb1_l8_d5_e11	speaking	shadowing	Listen, replay, and shadow the sentence.	You're at the zoo, and I'm ready too.	You're at the zoo, and I'm ready too.	unknown		none	You're at the zoo, and I'm ready too.		not-applicable:speaking	wb1_l8_d5_e11		alphabet		false	true
wb1_l8	67	wb1_l8_d5	wb1_l8_d5_e12	speaking	shadowing	Listen, replay, and shadow the sentence.	He's the guide, and he's strong.	He's the guide, and he's strong.	unknown		none	He's the guide, and he's strong.		not-applicable:speaking	wb1_l8_d5_e12		alphabet		false	true
wb1_l8	68	wb1_l8_d5	wb1_l8_d5_e13	speaking	shadowing	Listen, replay, and shadow the sentence.	They're near the giraffes, and they aren't late.	They're near the giraffes, and they aren't late.	unknown		none	They're near the giraffes, and they aren't late.		not-applicable:speaking	wb1_l8_d5_e13		alphabet		false	true
wb1_l8	69	wb1_l8_d5	wb1_l8_d5_e14	speaking	shadowing	Listen, replay, and shadow the sentence.	We're ready to see the animals, aren't we?	We're ready to see the animals, aren't we?	unknown		none	We're ready to see the animals, aren't we?		not-applicable:speaking	wb1_l8_d5_e14		alphabet		false	true
wb1_l8	70	wb1_l8_d5	wb1_l8_d5_e15	speaking	shadowing	Listen, replay, and shadow the standard tag.	I'm near the entrance, aren't I?	I'm near the entrance, aren't I?	unknown		none	I'm near the entrance, aren't I?		not-applicable:speaking	wb1_l8_d5_e15		alphabet		false	true
wb1_l8	71	wb1_l8_d6	wb1_l8_d6_e1	multiple-choice		Informal English — identify the register you hear.	I ain't afraid.		unknown	Informal English. | Standard formal English. | A question tag. | A short answer.	unknown	Informal English.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	72	wb1_l8_d6	wb1_l8_d6_e2	multiple-choice		Informal English — choose the standard meaning.	He ain't at the entrance.		unknown	He is at the entrance. | He isn't at the entrance. | He aren't at the entrance. | He's not tired.	unknown	He isn't at the entrance.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	73	wb1_l8_d6	wb1_l8_d6_e3	multiple-choice		Informal English — choose the standard equivalent.	They ain't tired.		unknown	They are tired. | They isn't tired. | They aren't tired. | They're not late.	unknown	They aren't tired.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	74	wb1_l8_d6	wb1_l8_d6_e4	multiple-choice		Informal English — choose the standard equivalent.	We ain't late.		unknown	We are late. | We isn't late. | We're not ready. | We aren't late.	unknown	We aren't late.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	75	wb1_l8_d6	wb1_l8_d6_e5	writing		Informal English — listen and write exactly what you hear.	I ain't afraid.	Informal Spoken English — listen and transcribe exactly.	unknown		none	I ain't afraid.		not-applicable:writing	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	76	wb1_l8_d6	wb1_l8_d6_e6	multiple-choice		Informal English — classify the sentence.	Which label belongs to 'I ain't tired'?		unknown	Informal English. | Standard English. | Formal writing. | A standard question tag.	unknown	Informal English.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	77	wb1_l8_d6	wb1_l8_d6_e7	speaking	shadowing	Informal English — listen and repeat exactly what you hear.	Ben and Anna ain't late. They're ready.	Dialogue 18 — They Ain't Late Informal Spoken English  Ben and Anna ain't late. They're ready.	mixed		none	Ben and Anna ain't late. They're ready.		not-applicable:speaking	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	78	wb1_l8_d6	wb1_l8_d6_e8	multiple-choice		Informal English — choose the standard meaning.	In Dialogue 18, what does 'They ain't late' mean?		unknown	They are late. | They aren't late. | They aren't ready. | They are at home.	unknown	They aren't late.		not-applicable:multiple-choice	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	79	wb1_l8_d6	wb1_l8_d6_e9	speaking	shadowing	Informal English — listen, replay, and shadow what you hear.	I ain't afraid.	I ain't afraid.	unknown		none	I ain't afraid.		not-applicable:speaking	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	80	wb1_l8_d6	wb1_l8_d6_e10	speaking	shadowing	Informal English — listen, replay, and shadow what you hear.	They ain't tired.	They ain't tired.	unknown		none	They ain't tired.		not-applicable:speaking	Updated Workbook 1 Lesson 8 PDF		informal-aint-recognition		false	true
wb1_l8	81	wb1_l8_d7	wb1_l8_final_v2_listen_write_1	writing	listening-writing	Listen and write exactly what you hear.	I am ready.		unknown		none	I am ready.		not-applicable:writing	wb1_l8_final_v2_listen_write_1		alphabet		false	true
wb1_l8	82	wb1_l8_d7	wb1_l8_final_v2_listen_write_2	writing	listening-writing	Listen and write exactly what you hear.	You're my friend.		unknown		none	You're my friend.		not-applicable:writing	wb1_l8_final_v2_listen_write_2		other		false	true
